t	x	y	z	roll	pitch	yaw	Q1	Q2	Q3	Q4	M1	M2	M3	M4	ax	ay	az	wx	wy	wz
1708591051.5736828	-0.10300000000000001	0.099	-0.01	-0.9500000000000001	0.66	-4.33	0.0	0.0	0.0	0.0	-11.0	1.0	7.0	10.0	0.13	0.18	-10.4	-0.06	-0.04	-0.09
1708591051.8356411	-0.10300000000000001	0.099	-0.01	-0.97	0.66	-4.33	0.0	0.0	0.0	0.0	7.0	2.0	5.0	14.0	0.11	0.18	-10.42	-0.01	-0.28	0.02
1708591052.1030235	-0.10300000000000001	0.099	-0.01	-0.9500000000000001	0.65	-4.33	0.0	0.0	0.0	0.0	-11.0	1.0	6.0	12.0	0.12	0.17	-10.42	0.08	-0.03	0.13
1708591052.3753407	-0.10300000000000001	0.099	-0.01	-0.9400000000000001	0.66	-4.33	0.0	0.0	0.0	0.0	-10.0	-1.0	9.0	15.0	0.12	0.16	-10.44	0.1	-0.03	0.12
1708591052.646499	-0.10300000000000001	0.099	-0.01	-0.9500000000000001	0.66	-4.33	0.0	0.0	0.0	0.0	7.0	1.0	9.0	16.0	0.12	0.19	-10.4	-0.01	-0.1	0.05
1708591052.9148657	-0.10300000000000001	0.099	-0.01	-0.9500000000000001	0.65	-4.33	0.0	0.0	0.0	0.0	-8.0	6.0	-4.0	13.0	0.11	0.18	-10.42	0.1	-0.09	0.06
1708591053.1826415	-0.10300000000000001	0.099	-0.01	-0.9400000000000001	0.65	-4.33	0.0	0.0	0.0	0.0	-8.0	0.0	6.0	11.0	0.11	0.18	-10.39	0.1	-0.13	0.05
1708591053.4531648	-0.10300000000000001	0.099	-0.01	-0.9400000000000001	0.68	-4.33	0.0	0.0	0.0	0.0	6.0	5.0	-1.0	13.0	0.12	0.17	-10.41	0.06	-0.03	-0.13
1708591053.7222476	-0.10300000000000001	0.099	-0.01	-0.9400000000000001	0.68	-4.33	0.0	0.0	0.0	0.0	-9.0	0.0	8.0	16.0	0.14	0.16	-10.4	0.2	-0.16	-0.15
1708591053.99074	-0.10300000000000001	0.099	-0.01	-0.9400000000000001	0.7000000000000001	-4.33	0.0	0.0	0.0	0.0	-8.0	3.0	9.0	11.0	0.14	0.17	-10.41	-0.1	-0.16	0.02
1708591054.2573693	-0.10300000000000001	0.099	-0.01	-0.9400000000000001	0.72	-4.33	0.0	0.0	0.0	0.0	-8.0	5.0	13.0	2.0	0.13	0.17	-10.4	0.01	0.03	0.01
1708591054.6805298	-0.10300000000000001	0.099	-0.01	-0.9400000000000001	0.7000000000000001	-4.33	0.0	0.0	0.0	0.0	4.0	1.0	10.0	10.0	0.14	0.17	-10.4	0.02	-0.09	-0.03
1708591055.067658	-0.084	0.098	-0.011	-1.23	3.65	-4.59	1756.0	1756.0	1756.0	1883.0	625.0	637.0	663.0	635.0	2.64	0.48	-10.57	-0.88	1.12	-1.59
